6,7,Datetime,Favourite Count,Retweets,Source,Text,harsh tag,submitter_name
,,17/07/2020 22:08,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Customer Support Agent Job Click here to apply https://t.co/22g9ASOsm0  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/f9422kZOqt',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:08,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Digital Assets Marketing Manager/Specialist  Job Click here to apply https://t.co/nL2IiPWxvB  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/XgRw3kQi08',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:08,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the OSP Engineer  Job Click here to apply https://t.co/m1quFoirPb  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/nIPLJD8RKq',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:08,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Microwave Network Engineer Job Click here to apply https://t.co/RxrW9cVdQE  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/1jUptMq6vC',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Executive Job Click here to apply https://t.co/42JXFoohO7  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/I5Od6Qjd9r',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Graphic Designer Job Click here to apply https://t.co/n1z98EXjhQ  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/1bJfhegI8T',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Print Sales Manager \xe2\x80\x93 Dar es Salaam, Tanzania Job Click here to apply https://t.co/gntoCfGmoP  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/aYLFmHF0c9'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the UI/UX Specialist Job Click here to apply https://t.co/7R7D5VU9c8  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/XDgkrtUACw',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Safety Health Environment &amp; Quality Manager Job Click here to apply https://t.co/KB56jyI8wu  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/tHjTt7bpEp',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Executive Job Click here to apply https://t.co/vRv2HeoCTY  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/IwE2eFgdSp',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Business Analyst Job Click here to apply https://t.co/xUhcvJJqyk  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/87i9BjC48q',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Network Engineer Job Click here to apply https://t.co/ZHkBMO0bPR  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/L25rxeFxPn',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Executive Job Click here to apply https://t.co/JFt5qJzDLl  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/S4mGXiOrRB',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Analytics &amp; Insights Manager \xe2\x80\x93 Direct Sales Job Click here to apply https://t.co/GjJQviNs4y  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/Ep5mfOBUh4',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Site Engineer Job Click here to apply https://t.co/myW0ehpm4u  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/uddnFWKYgC',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Wireless Network Engineer Job Click here to apply https://t.co/makwfNRPGV  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/OzePv7b6gB',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Accountant Job Click here to apply https://t.co/HSwv7VxZat  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/xiq2WxDOnj',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the  CAP Product Engineer Job Click here to apply https://t.co/aSAbRBXfLN  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/9c6kdkPLSh',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Pharmacy Technologist Job Click here to apply https://t.co/0yNX8fQf36  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/uSZZrlBIr8',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Workshop Manager \xe2\x80\x93 Dar es Salaam, Tanzania Job Click here to apply https://t.co/JTNKV9CH7O  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/YqdHeLIOfd'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Freelance / Staff - Researchers / Writers Job Click here to apply https://t.co/yyecrZj6sC  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/68k8oNIDtA',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Warehouse Supervisor  Job Click here to apply https://t.co/3dZ6RJ7AAh  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/VYfRVpM6ww',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:07,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Executive- Nyeri Job Click here to apply https://t.co/r3EIXCRZ2p  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ZaEQJVTXyn',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:06,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Digital Media/ Customer Care Officer Job Click here to apply https://t.co/8vX5ILqiLe  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/iiE9U2vQEn',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:06,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Boda-boda Admin Assistant Job Click here to apply https://t.co/Ta0vK9l4R8  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/8V8MK7TeS3',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:06,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Content Writer Job Click here to apply https://t.co/Nqv0sDozch  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/RL6aEXCwID',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:06,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Retail Associates Job Click here to apply https://t.co/iegW2D6BXx  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/HHYaMt1Lfz',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:06,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Writer Job Click here to apply https://t.co/YnjFwrcr18  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/WAGnXmzuYf',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Laboratory Technologist Job Click here to apply https://t.co/bUYnecZFp6  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/NhQLQFqAfQ',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Assistant Principal Research Scientist (Laboratory Director) Job Click here to apply https://t.co/YYW0CpbSzu  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/pWCnx4xkei',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Research Scientist Job Click here to apply https://t.co/qLnbXBQks9  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/XWmIeKpKlY',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Security Officers Job Click here to apply https://t.co/Umzba692o1  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/QaKgldXBGU',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Director, Training, Research &amp;amp; Innovation Job Click here to apply https://t.co/hp5gVcCLSW  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/mIUmbbnSLg'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Deputy Director, Human Resources Job Click here to apply https://t.co/38qUTEZPFv  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/KZHJuGH3Re'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Deputy Director, Administration Job Click here to apply https://t.co/vbhSUztStT  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/28CVev2TSy'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Deputy Director, Clinical Services Job Click here to apply https://t.co/33XQFuDFVo  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/0tqlOPxJmN'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Obstetrics &amp;amp; Gynaecologist Job Click here to apply https://t.co/8YArYxpG38  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/p7fRU4lPv2',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Medical Laboratory Technologist (Molecular Science) Job Click here to apply https://t.co/lcViIeT4vQ  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/2v3ftp6u7X',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Collaboration Engineer Job Click here to apply https://t.co/rfBYHcVG0I  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ASUQkMC5dO',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:04,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Business Unit Manager Job Click here to apply https://t.co/zr8UbPaNbn  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/cBafkFdHTz',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:03,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Representative Job Click here to apply https://t.co/I4RWDDfprX  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ugAbuFpVxO',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:03,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the IT Technician Job Click here to apply https://t.co/DhFtMPeHIT  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/RVh133NCzW',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:03,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Manager Job Click here to apply https://t.co/fTUJHo0Qx5  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/UmwvyFhk6B',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Product Manager at Techsavanna Technology Limited Job Click here to apply https://t.co/WXTzjSHDm7  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/Jc82dND6bp',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Manager M-Pesa Configuration Centre Of Excellence at Safaricom PLC Job Click here to apply https://t.co/uPNjbcdet2  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/YNiFRyh5oW',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Principal Water Resources Management and Development Officer at African Development Bank Job Click here to apply https://t.co/tInRkC0fur  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/yJTf6RzjOX',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Sales Support Specialist at Thunes Job Click here to apply https://t.co/8nrES1z2Ir  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/Kvw3Z8ICqz',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Power BI Analyst at GeoPoll Job Click here to apply https://t.co/Xfg6BmVqgx  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/0PZSjlpO5H',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Product Owner at Techsavanna Technology Limited Job Click here to apply https://t.co/seUU2uSYwe  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/sbE89lRkmy',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Way Leave Assistant at Kenya Electricity Transmission Company Limited Job Click here to apply https://t.co/wGpIOhvCcE  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/hoP9L3XiLH',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Operational Risk Analyst II at Citibank Job Click here to apply https://t.co/9l22eOdHSv  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ao3zxSqiOn',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the LPG Sales Manager at Vivo Energy Job Click here to apply https://t.co/ATseZwrDAe  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ukY8rBgdVT',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Programme Administrator at Westminster Foundation for Democracy Job Click here to apply https://t.co/ynqSmqyGCo  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/ldhp7yUZQl',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Quality Assurance Manager at Triggerise Job Click here to apply https://t.co/kyVRDLMpez  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/wlYuBfiCnr',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Project Officer at Cowater International Job Click here to apply https://t.co/3xqjK4f3uH  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/yZu4EbXU3p',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Operations Manager at Aircraft Leasing Services (ALS) Limited Job Click here to apply https://t.co/1PgVSAEfgr  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/dhhCBvuT3G',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Mental Health and Psychosocial Support Intern at World Vision East Africa Job Click here to apply https://t.co/NniKZ7zIKa  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/RqBnp761Hz',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Senior Emergency Response Officer at Catholic Agency for Overseas Development Job Click here to apply https://t.co/47RzLk09GE  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/NwDGY5TuBP',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Programme Administrator at Westminster Foundation for Democracy Job Click here to apply https://t.co/WMvCiqXVzo  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/k5yCJIohbu',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:02,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Community Oral Health Officer at Kilimani Children\xe2\x80\x99s Clinic Job Click here to apply https://t.co/MWi2tUcCIq  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/lqfn749EBo',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:01,,2416.0,b'KaziQuest',"b'Looking for more job opportunities? Check out the Architect, Credit at Techsavanna Technology Limited Job Click here to apply https://t.co/B4Y3WoCH9I  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/7l4a3f9260'","['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:01,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the County Programme Manager at Triggerise Job Click here to apply https://t.co/Rq2YDvDyQO  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/LK8mVYtEhp',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
,,17/07/2020 22:01,,2416.0,b'KaziQuest',b'Looking for more job opportunities? Check out the Pharmacy Technologist at Kilimani Children\xe2\x80\x99s Clinic Job Click here to apply https://t.co/LRzFYBdeLd  #IkoKaziKE #IkoKazi #Hiring #JobOpening https://t.co/taG4YszLwo',"['IkoKaziKE', 'IkoKazi', 'Hiring', 'JobOpening']",Brian Cheye
