6,7,Datetime,Favourite Count,Retweets,Source,Text,harsh tag,submitter_name
0.0,0.0,2020-07-14 12:51:43+00:00,2.0,0.0,Simon_Ingari,9 Skills Most Proffered By Employers In Kenya – 2020 - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/9-skills-proffered-employers-kenya-2020/ #IkoKaziKe #PataKaziKe #Gethired...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:46:59+00:00,6.0,5.0,lyn_msoh,"#ikokazike Am a professional voice over artist with over 5 yes experience. I have done several projects ranging from TV and radio Ads,explainers,animations,feature stories , CBC content. Kindly contact me for your next project. 0729447098",,Eunice Mutahi
0.0,0.0,2020-07-14 12:46:13+00:00,1.0,2.0,Kenyasurebetti1,2 Bet Slips Are up guys. Overs market and BTTTS markets. Today We Win Again Join Us for the Free Tips https://t.me/Kenyasurebettips #CongratulationsRuto #Isabella #JusticeForEveryChildKE #IkoKazi #ikokazike #hot96drive,,Eunice Mutahi
0.0,0.0,2020-07-14 12:44:24+00:00,1.0,0.0,Simon_Ingari,NCPD Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/ncpd-hiring/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #scholars...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:30:27+00:00,2.0,2.0,CareerpointSolu,New post: Latest Jobs at Kenya Revenue Authority (KRA) https://www.careerpoint-solutions.com/latest-jobs-at-kenya-revenue-authority-kra/ #IKoKazi #IkoKaziKe #managerial-jobs,,Eunice Mutahi
0.0,0.0,2020-07-14 12:20:12+00:00,1.0,1.0,Simon_Ingari,Shortlisted Candidates – Public Service Commission - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/shortlisted-candidates-public-service-commission/ #IkoKaziKe #PataKaziKe #Gethired #...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:18:38+00:00,6.0,1.0,_david_nganga,#ikokaziKE My sister is really good and passionate about what she does . kindly get in touch with her @MishBosslady__,,Eunice Mutahi
0.0,0.0,2020-07-14 12:15:45+00:00,0.0,0.0,Simon_Ingari,550 Vacancies Still Ope At Ministry of Public Service And Gender - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/550-vacancies-still-ope-ministry-public-service-gender/ #IkoKaziKe #PataKazi...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:15:32+00:00,1.0,1.0,Simon_Ingari,Vacancies At CAK - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/vacancies-at-cak/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #sch...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:14:27+00:00,0.0,0.0,kijomba1,"@NPSOfficial_KE @DCI_Kenya Staff, let me create your brand. Some of you never have not documented your work experiences, you need to! #IkoKaziKE https://twitter.com/kijomba1/status/1283010957233524737",,Eunice Mutahi
0.0,0.0,2020-07-14 12:13:59+00:00,1.0,1.0,Simon_Ingari,Equity Bank Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/equity-bank-hiring-5/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #s...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:13:05+00:00,1.0,2.0,Simon_Ingari,KPC Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/67744/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #scholarsh...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:12:56+00:00,0.0,0.0,GTrails,Great Horizon Trails on #Google https://local.google.com/place?id=16051093688673127665&amp;use=posts&amp;lpsid=142854345939093311 Book Hike and walk every Saturday/Sunday +254722802315 #CongratulationsRuto #waiguru #OnlineExamsKenya #COVIDisRealKe #Isabella #COVID19 #facemask #facemasks #NayaRivera #IkoKaziKe #TestingTuesday #penaltyfc #UhuruNaKazi,,Eunice Mutahi
0.0,0.0,2020-07-14 12:12:02+00:00,0.0,0.0,Simon_Ingari,Job Vacant For Office Messenger - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/job-vacant-office-messenger/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #I...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:11:52+00:00,0.0,1.0,Simon_Ingari,Receptionist Wanted - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/receptionist-wanted-7/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:11:32+00:00,1.0,1.0,Simon_Ingari,Office Secretary Vacancy - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/office-secretary-vacancy/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internsh...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:10:24+00:00,0.0,2.0,kijomba1,"CV Writing & LinkedIn Profile Development, DM. #COVID19 Pricing. #IkoKaziKE ",,Eunice Mutahi
0.0,0.0,2020-07-14 12:08:54+00:00,1.0,1.0,Machine_4Africa,Here to serve you! Get in touch with us on our various platforms 0722270671 / 0733969472 info@machine4africa.com http://www.machine4africa.com #JusticeForEveryChildKE #Gikomba #Isabella #bonganaone2one #IkoKaziKE #kirinyaga #KaziMtaani,,Eunice Mutahi
0.0,0.0,2020-07-14 12:08:03+00:00,1.0,0.0,Simon_Ingari,Job Opportunity For Landry Cleaners - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/job-opportunity-landry-cleaners/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Job...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:06:04+00:00,1.0,0.0,Simon_Ingari,Senior Communication Officer Vacancy - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/senior-communication-officer-vacancy/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jo...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:02:09+00:00,1.0,0.0,Simon_Ingari,Job Opportunity For Drivers - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/job-opportunity-drivers/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Inter...,,Eunice Mutahi
0.0,0.0,2020-07-14 12:00:57+00:00,0.0,0.0,CareerpointSolu,New post: Latest Jobs at Equity Bank Limited https://www.careerpoint-solutions.com/latest-jobs-at-equity-bank-limited/ #IKoKazi #IkoKaziKe #marketing-jobs,,Eunice Mutahi
0.0,0.0,2020-07-14 11:58:01+00:00,0.0,0.0,uipKE,"With over 6 years of provision of affordable property and several Real Estate awards, you can bank on us to help you get your ideal land to invest in or even build a home. Invest now. #property #RealEstate #investing #investment #investor #IkoKaziKe #StaySafe from #COVID19",,Eunice Mutahi
0.0,0.0,2020-07-14 11:57:46+00:00,0.0,0.0,Simon_Ingari,Vacancy – Shop Attendant/ Sales Admin Positions - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/vacancy-shop-attendant-sales-admin-positions/ #IkoKaziKe #PataKaziKe #Gethired #Jo...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:55:00+00:00,2.0,0.0,ChristieCayce,#IkoKaziKe https://bit.ly/KRCS-PFA,,Eunice Mutahi
0.0,0.0,2020-07-14 11:53:21+00:00,1.0,1.0,Simon_Ingari,Call for Researchers - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/call-for-researchers/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships ...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:49:34+00:00,1.0,0.0,work_live,"Contact us today to get tips on the right job search strategy, getting interviews quickly and landing opportunities in good organization that pay well. #jobsearch #careercoach #ikokazike #salarynegotiation #careergrowth #interviewcoaching #cvwriting #coverletter",,Eunice Mutahi
0.0,0.0,2020-07-14 11:48:27+00:00,1.0,0.0,Simon_Ingari,Nyeri County Hiring 200 Interns - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/nyeri-county-hiring-200-interns/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #I...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:47:34+00:00,1.0,0.0,Simon_Ingari,"Hotel Vacancy – Chefs, Waiters And Accountant - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/hotel-vacancy-chefs-waiters-accountant/ #IkoKaziKe #PataKaziKe #Gethired #JobSe...",,Eunice Mutahi
0.0,0.0,2020-07-14 11:44:42+00:00,0.0,0.0,cherochivas,@forteluxury_kenya is the place to shop all your designer products at affordable prices in Kenya #IkoKaziKe #tewa #wanjohi #joho,,Eunice Mutahi
0.0,0.0,2020-07-14 11:42:22+00:00,0.0,0.0,Simon_Ingari,Job Vacancy – Flowers Production Manager - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/job-vacancy-flowers-production-manager/ #IkoKaziKe #PataKaziKe #Gethired #JobSeeker...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:40:15+00:00,1.0,0.0,Simon_Ingari,Vacancies Open On National Employment Authority Site - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/vacancies-open-national-employment-authority-site/ #IkoKaziKe #PataKaziKe #Gethired...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:40:11+00:00,0.0,1.0,FindjobsKenya, Kentons College is looking for an IT Intern #IkoKaziKE Min Qualification - Diploma in IT field Link &gt; https://findjobs.co.ke/job/it-intern-kentons-college/,,Eunice Mutahi
0.0,0.0,2020-07-14 11:39:00+00:00,1.0,1.0,Simon_Ingari,Internship Opportunity Open At CAK - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/internship-opportunity-open-cak/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:34:52+00:00,5.0,6.0,Gotech_constrKe,COLORED PAVING BLOCKS Choose a colour scheme that blends with its environment; #buildings #walls #gardens #landscapes e.t.c all these factors and more combine to create a sensation of appropriateness. over 20 different shapes available #Gikomba #IkoKaziKE Nairobi Kiambu Joho ,,Eunice Mutahi
0.0,0.0,2020-07-14 11:34:45+00:00,0.0,0.0,CareerpointSolu,New post: Teaching at the Right Level Africa Latest Job Opening https://www.careerpoint-solutions.com/teaching-at-the-right-level-africa-latest-job-opening/ #IKoKazi #IkoKaziKe,,Eunice Mutahi
0.0,0.0,2020-07-14 11:32:54+00:00,0.0,0.0,Simon_Ingari,"Job Vacancy . Animal health and production, Shop attendant. - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/job-vacancy-animal-health-production-shop-attendant/ #IkoKaziKe #PataKaziKe #G...",,Eunice Mutahi
0.0,0.0,2020-07-14 11:29:02+00:00,3.0,5.0,BMSecurityLTD,Join our dynamic team! #IkoKaziKE https://bit.ly/32fUqkR,,Eunice Mutahi
0.0,0.0,2020-07-14 11:27:02+00:00,2.0,1.0,Simon_Ingari,Inaya Nursing Home Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/inaya-nursing-home-hiring/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Interns...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:24:52+00:00,2.0,0.0,Simon_Ingari,Asumbi Mission Hospital Hiring Lab technologist And Nurse - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/asumbi-mission-hospital-hiring-lab-technologist-nurse/ #IkoKaziKe #PataKaziKe #Ge...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:23:09+00:00,2.0,0.0,Simon_Ingari,Mediheal Hiring In 22 Sections - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/mediheal-hiring-22-sections/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #In...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:21:28+00:00,1.0,1.0,Simon_Ingari,Kilimani Project Foundation Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/kilimani-project-foundation-hiring-3/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:21:20+00:00,1.0,1.0,DecorByFelista,Two-bed sheets and two pillowcases size 5*6 Available Call 0727042454 or WhatsApp us on https://wa.me/254727042454 Joho Gikomba Waiguru #OnlineExamsKenya Nairobi #PresidentUhuruKenyatta pumwani maternity hospital Jubilee MCAs kiambu Jubilee Daktari Kirinyaga PPEs #IkoKaziKe ,,Eunice Mutahi
0.0,0.0,2020-07-14 11:18:24+00:00,0.0,0.0,Simon_Ingari,Marketing Manager Job - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/marketing-manager-job/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:16:30+00:00,2.0,1.0,Blackso15902484,In need of 7 male and 4 female sales associates with a CV and travelling passport copy... dm me if interested.. #ikokazike,,Eunice Mutahi
0.0,0.0,2020-07-14 11:13:01+00:00,1.0,0.0,Simon_Ingari,Exciting Job Opportunities At My Dawa - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/exciting-job-opportunities-dawa/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #J...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:10:54+00:00,1.0,1.0,Simon_Ingari,- https://opportunitiesforyoungkenyans.co.ke/2020/07/14/67744/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #scholarships #grant...,,Eunice Mutahi
0.0,0.0,2020-07-14 11:09:20+00:00,0.0,6.0,matteogooner,For all your plumbing services call/text or WhatsApp 0737557034 for quotation and/or appointment #OnlineExamsKenya Joho Waiguru Gikomba Maguire #IkoKaziKE #ShareMyHustle,,Eunice Mutahi
0.0,0.0,2020-07-14 11:09:01+00:00,0.0,0.0,Simon_Ingari,"Vacancies Alert – Agronomist, an Agricultural Economist, and a Finance Administration Officer - ... #IkoKaziKe ... ",,Eunice Mutahi
0.0,0.0,2020-07-14 11:08:40+00:00,0.0,0.0,RastarBaby007,"Hi guys, please follow my account and also promote my side hustle.. #IkoKaziKe ",,Eunice Mutahi
0.0,0.0,2020-07-14 11:06:03+00:00,1.0,0.0,Simon_Ingari,Photographer Vacancy - https://opportunitiesforyoungkenyans.co.ke/2020/07/14/photographer-vacancy-2/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships ...,,Eunice Mutahi
0.0,0.0,2020-07-14 10:54:45+00:00,2.0,2.0,briankyego,i made something.#IkoKaziKe .how much can you pay for this? ,,Eunice Mutahi
0.0,0.0,2020-07-14 10:47:31+00:00,0.0,0.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #TestingTuesday,,Eunice Mutahi
0.0,0.0,2020-07-14 10:47:10+00:00,0.0,0.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #OnlineExamsKenya,,Eunice Mutahi
0.0,0.0,2020-07-14 10:46:54+00:00,0.0,0.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #A #BongaNaOne2one,,Eunice Mutahi
0.0,0.0,2020-07-14 10:46:41+00:00,1.0,1.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #BongaNaOne2one,,Eunice Mutahi
0.0,0.0,2020-07-14 10:46:31+00:00,0.0,0.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #UhuruNaKazi,,Eunice Mutahi
0.0,0.0,2020-07-14 10:45:43+00:00,3.0,8.0,matteogooner,"For all your electrical services, tv wall mounting and plumbing services, call/text or WhatsApp 0737557034 for quotation and/or appointment #ShareMyHustle #KhanyiMbauGetsEngaged #IkoKaziKE Kenya power ",,Eunice Mutahi
0.0,0.0,2020-07-14 10:45:22+00:00,0.0,1.0,Simon_Ingari,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #JobAlertKe #IkoKaziKe #PataKaziKe #Gethired #JobSeeker #tuesdayvibes,,Eunice Mutahi
0.0,0.0,2020-07-14 10:42:17+00:00,200.0,141.0,iamjoseh_,Another one from my DMs. Retweet widely #IkoKaziKe ,,Eunice Mutahi
0.0,0.0,2020-07-14 10:37:02+00:00,10.0,11.0,stephanyo254,Sweaters still available. Reach out to me. #IkoKaziKE ,,Eunice Mutahi
0.0,0.0,2020-07-14 10:33:09+00:00,1.0,1.0,consolatanjok10,ICDL offers the world's leading end user digital skills certification..Hurry #OnlineExamsKenya #coronavaccine #IkoKaziKe #facemask,,Eunice Mutahi
0.0,0.0,2020-07-14 10:32:25+00:00,2.0,4.0,frank_tattoos,#legtattoo #COVID19 #lion #liontattoo #quarantine For bookings and enquiries Call/ Whatsapp 0715737202 #ikokaziKE #tattoobyfrank,,Eunice Mutahi
0.0,0.0,2020-07-14 10:22:45+00:00,3.0,1.0,wilkhim,Collision repairs at very pocket friendly prices is our turf! #IkoKaziKe ,,Eunice Mutahi
0.0,0.0,2020-07-14 10:21:29+00:00,1.0,1.0,dennosanz,"Im in the business of transport of construction materials e.g ballast,dust,machine cut stones e.t.c and am a sales agent of a sacco for such transporters(joining a sacco has so much benefits).Share widely.Reach me 0738678004 #ikokaziKe",,Eunice Mutahi
0.0,0.0,2020-07-14 10:21:24+00:00,0.0,1.0,Habibah_Abdi,Very worrying times...National ssolidarity with our gallant medics wherever they are. #facemask #coronavaccine #COVIDisRealKe #IkoKaziKe #kazimtaaniinitiative pumwani maternity hospital,,Eunice Mutahi
